,CashbackAmount,Tenure,CityTier,WarehouseToHome,NumberOfDeviceRegistered,SatisfactionScore,NumberOfAddress,Complain,DaySinceLastOrder,PreferredPaymentMode,PreferedOrderCat,Gender_Female,Gender_Male,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single
1375,124.96000000000001,6.0,1,14.0,3,1,5,0,0.0,0,3,0,1,0,0,1
351,121.27000000000001,0.0,1,23.0,4,4,2,0,0.0,6,3,0,1,1,0,0
1804,168.11,14.0,1,8.0,4,3,3,1,7.0,6,2,1,0,0,0,1
2629,234.64,12.0,1,16.0,3,3,8,0,2.0,3,0,0,1,0,0,1
5567,171.17,1.0,1,8.0,5,3,3,0,3.0,4,2,0,1,0,0,1
4308,147.38,15.0,1,16.0,4,5,4,0,5.0,4,4,0,1,0,1,0
511,120.22,0.0,1,31.0,3,4,2,1,8.0,4,3,1,0,0,1,0
3882,150.87,23.0,1,23.0,4,5,6,1,3.0,3,4,1,0,0,1,0
1242,122.25999999999999,0.0,1,8.0,3,4,2,0,2.0,1,3,0,1,0,1,0
5148,179.67,15.0,1,29.0,4,1,5,1,4.0,4,2,1,0,0,1,0
3139,162.55,13.0,1,15.0,4,3,3,0,8.0,4,4,1,0,1,0,0
4292,170.59,1.0,3,27.0,6,3,5,1,3.0,4,2,1,0,0,1,0
129,169.31,2.0,3,26.0,3,2,3,0,2.0,5,2,0,1,0,1,0
3034,205.95,9.0,1,12.0,4,4,2,0,14.0,2,0,0,1,0,0,1
932,157.65,0.0,3,19.0,3,4,6,0,0.0,1,2,1,0,0,0,1
1088,122.75,0.0,3,13.0,3,1,2,1,2.0,4,3,0,1,0,1,0
497,144.03,5.0,3,19.0,3,2,3,0,3.0,4,2,0,1,0,1,0
4856,169.47,19.0,1,11.0,4,4,3,0,9.0,4,2,0,1,0,1,0
3278,301.39,24.0,1,9.0,4,3,7,0,4.0,3,1,0,1,1,0,0
2011,141.71,0.0,1,9.0,3,3,1,1,2.0,4,2,1,0,0,1,0
2089,147.77,0.0,1,17.0,5,4,6,0,0.0,3,2,1,0,0,1,0
824,145.34,12.0,1,24.0,3,3,1,0,7.0,4,2,0,1,0,0,1
1890,153.04,3.0,3,33.0,3,1,8,0,7.0,5,2,0,1,0,1,0
5022,147.9,18.0,1,24.0,6,3,4,0,1.0,4,4,0,1,0,0,1
5568,151.47,1.0,1,19.0,4,1,3,0,5.0,6,4,0,1,0,0,1
91,166.96,0.0,3,32.0,4,5,6,0,1.0,5,2,1,0,0,0,1
1762,280.41,13.0,3,8.0,3,3,1,0,12.0,4,5,1,0,0,1,0
3725,146.09,5.0,2,15.0,2,4,11,0,3.0,3,4,1,0,0,0,1
2951,177.49,12.0,3,9.0,5,2,5,0,6.0,4,2,0,1,1,0,0
2264,205.12,30.0,1,24.0,3,1,7,0,4.0,3,0,0,1,0,0,1
2327,126.1,11.0,1,14.0,1,3,2,0,3.0,4,3,0,1,0,1,0
544,124.03999999999999,2.0,1,14.0,3,5,8,1,2.0,0,3,0,1,1,0,0
3414,168.77,1.0,1,24.0,5,3,3,0,3.0,3,2,1,0,0,1,0
775,136.92,9.0,1,9.0,3,4,2,0,7.0,1,4,0,1,1,0,0
2348,132.29,0.0,1,7.0,3,1,5,0,2.0,1,3,0,1,0,1,0
4964,293.85,22.0,1,7.0,2,1,4,0,2.0,3,1,0,1,0,0,1
2944,194.31,3.0,3,27.0,4,2,4,0,3.0,5,2,0,1,0,1,0
2117,129.42,29.0,1,15.0,3,3,3,0,3.0,0,3,1,0,0,1,0
5459,190.13,14.0,1,8.0,4,1,6,0,4.0,4,2,1,0,0,1,0
3919,190.16,14.0,1,15.0,4,5,4,1,1.0,4,2,1,0,0,1,0
5128,171.39,10.0,3,14.0,2,5,4,0,14.0,5,2,1,0,0,1,0
4803,177.31,16.0,1,10.0,2,1,4,1,4.0,4,2,1,0,0,1,0
1727,131.02,0.0,1,9.0,3,5,1,0,4.0,1,3,0,1,0,0,1
2912,246.85000000000002,11.0,1,18.0,4,2,3,1,8.0,6,0,0,1,0,1,0
3031,240.10000000000002,12.0,1,22.0,5,2,2,1,10.0,4,0,0,1,0,1,0
1251,147.71,11.0,1,15.0,3,1,3,0,3.0,4,4,0,1,0,1,0
3320,172.75,1.0,1,7.0,5,2,8,0,3.0,4,2,0,1,1,0,0
3386,169.47,19.0,1,11.0,4,4,3,0,9.0,4,2,0,1,1,0,0
2173,119.03999999999999,0.0,1,14.0,3,3,2,0,0.0,0,3,0,1,0,0,1
4654,150.79,8.0,3,21.0,4,3,3,1,7.0,1,4,1,0,0,1,0
4373,249.89999999999998,25.0,1,15.0,5,4,7,0,8.0,4,0,0,1,0,1,0
139,134.85,0.0,1,8.0,3,3,3,0,0.0,4,3,0,1,0,0,1
4782,169.03,6.0,3,20.0,4,1,4,0,4.0,4,2,0,1,0,1,0
177,156.61,1.0,1,22.0,2,5,1,0,7.0,3,2,0,1,0,0,1
5335,177.95,13.0,1,19.0,4,4,6,0,1.0,3,2,0,1,0,1,0
1599,169.31,2.0,3,26.0,3,1,3,0,2.0,5,2,0,1,0,1,0
3403,147.7,19.0,1,7.0,4,2,5,0,3.0,3,4,1,0,0,1,0
1393,157.72,19.0,3,11.0,3,1,5,1,8.0,5,2,0,1,0,0,1
2680,139.02,12.0,1,25.0,3,1,9,0,2.0,6,2,0,1,0,1,0
503,163.34,10.0,3,22.0,4,3,5,0,0.0,5,2,0,1,0,1,0
2112,141.07,10.0,1,9.0,3,4,4,0,1.0,6,2,1,0,0,0,1
19,149.63,19.0,1,20.0,3,4,10,1,3.0,4,4,1,0,1,0,0
4229,158.88,1.0,1,16.0,5,3,2,1,1.0,3,4,0,1,0,1,0
3138,257.37,14.0,1,13.0,4,3,9,0,14.0,4,1,1,0,0,0,1
2160,120.69999999999999,0.0,1,6.0,4,4,2,1,2.0,2,3,1,0,0,0,1
2257,128.75,0.0,1,10.0,3,1,2,1,2.0,4,3,0,1,0,0,1
1084,208.82999999999998,30.0,1,6.0,5,1,4,0,0.0,3,0,0,1,0,1,0
107,122.66999999999999,0.0,2,12.0,3,3,9,0,2.0,0,3,0,1,1,0,0
5037,198.79,20.0,1,9.0,4,1,4,0,5.0,2,2,0,1,0,1,0
3312,169.03,6.0,3,20.0,4,2,4,0,4.0,4,2,0,1,0,1,0
3002,151.95,5.0,1,9.0,4,2,2,1,3.0,4,4,0,1,0,1,0
3361,145.08,8.0,1,17.0,4,4,3,0,1.0,4,4,0,1,0,1,0
479,144.34,15.0,1,35.0,3,4,2,0,8.0,4,2,0,1,1,0,0
585,274.44,6.0,3,23.0,3,3,2,0,0.0,4,1,0,1,0,0,1
4697,212.93,1.0,1,17.0,4,5,3,0,0.0,4,0,0,1,0,1,0
4004,176.54,19.0,3,9.0,4,3,6,0,8.0,4,2,1,0,0,1,0
192,149.41,15.0,1,14.0,4,4,3,0,7.0,3,2,0,1,1,0,0
4866,256.94,4.0,3,31.0,2,4,6,1,1.0,4,1,1,0,0,0,1
3907,169.01,1.0,1,16.0,2,3,3,0,5.0,3,4,0,1,0,1,0
1416,127.03,2.0,1,8.0,3,4,1,0,4.0,4,3,0,1,0,1,0
5464,169.48,14.0,1,19.0,4,5,4,0,8.0,4,2,1,0,0,1,0
3792,151.44,10.0,3,9.0,4,1,5,1,3.0,4,4,0,1,0,0,1
3760,173.98,2.0,3,14.0,4,5,2,0,4.0,4,2,0,1,0,0,1
1685,163.47,10.0,1,11.0,3,1,8,0,4.0,3,2,0,1,0,1,0
1605,127.94,5.0,1,13.0,1,4,2,0,3.0,4,3,0,1,0,1,0
785,112.22999999999999,0.0,1,6.0,3,3,2,0,1.0,4,4,0,1,1,0,0
1872,153.96,5.0,3,16.0,3,1,2,0,8.0,5,2,0,1,0,0,1
5210,161.73,16.0,1,16.0,4,1,3,0,9.0,3,4,1,0,0,0,1
515,131.62,0.0,1,10.0,4,2,1,0,4.0,4,3,0,1,1,0,0
5279,224.24,12.0,3,21.0,4,4,2,0,0.0,4,2,0,1,0,1,0
2976,156.61,8.0,1,31.0,4,3,5,1,1.0,4,4,0,1,0,1,0
2137,145.08,0.0,1,35.0,4,3,2,0,8.0,3,2,1,0,0,0,1
5565,235.31,5.0,1,17.0,4,3,6,0,9.0,3,0,1,0,0,1,0
2020,123.28999999999999,4.0,3,14.0,4,3,4,0,2.0,4,3,0,1,0,1,0
2621,141.89,10.0,3,15.0,4,4,2,0,3.0,5,2,0,1,0,1,0
829,278.61,15.0,1,8.0,3,3,1,1,10.0,4,1,0,1,1,0,0
84,193.96,19.0,1,6.0,3,5,8,0,3.0,3,0,0,1,0,1,0
1999,152.04,12.0,2,8.0,4,1,9,0,4.0,4,2,1,0,0,1,0
5189,164.75,14.0,1,16.0,4,3,5,0,8.0,6,2,0,1,0,1,0
714,151.55,15.0,3,10.0,3,5,8,0,5.0,5,2,0,1,0,0,1
2331,161.2,12.0,3,27.0,4,1,4,1,4.0,4,2,0,1,0,1,0
488,137.37,7.0,2,9.0,3,2,1,0,2.0,6,4,0,1,1,0,0
3037,154.76,21.0,3,11.0,4,3,5,0,1.0,3,2,0,1,0,0,1
798,144.9,7.0,2,17.0,4,4,5,0,8.0,4,2,0,1,1,0,0
133,127.22999999999999,24.0,1,6.0,3,2,2,0,0.0,4,3,0,1,1,0,0
3890,156.95,18.0,2,7.0,4,1,6,1,3.0,4,4,1,0,0,1,0
741,143.27,13.0,3,8.0,3,4,6,0,0.0,3,2,0,1,1,0,0
3104,157.02,1.0,3,7.0,4,4,3,1,5.0,1,4,1,0,0,0,1
4972,233.2,17.0,1,34.0,4,5,10,0,2.0,4,0,1,0,0,1,0
1579,124.36000000000001,0.0,1,14.0,3,1,6,1,4.0,0,3,0,1,0,1,0
5550,148.67,1.0,1,24.0,5,1,7,0,4.0,1,4,0,1,0,1,0
2061,294.19,14.0,1,15.0,3,3,3,0,11.0,3,5,0,1,0,1,0
2204,121.68,0.0,1,21.0,5,1,1,1,3.0,4,3,1,0,0,1,0
3587,176.71,31.0,3,10.0,5,2,7,0,6.0,4,2,1,0,0,0,1
34,122.31,0.0,3,8.0,3,3,7,0,2.0,5,3,1,0,1,0,0
2277,133.39,0.0,1,13.0,3,3,4,1,7.0,1,3,1,0,0,1,0
2913,231.08999999999997,12.0,3,10.0,4,3,2,0,0.0,4,0,0,1,0,1,0
76,168.04,22.0,1,24.0,3,2,2,1,7.0,4,2,0,1,0,1,0
1531,290.33,13.0,1,10.0,3,3,2,0,9.0,3,5,1,0,0,1,0
3375,167.94,1.0,3,7.0,5,5,3,0,8.0,3,2,0,1,0,0,1
3880,179.7,6.0,1,9.0,4,4,2,0,7.0,3,2,0,1,0,1,0
4149,165.25,3.0,1,20.0,5,4,6,1,4.0,6,2,0,1,0,1,0
4236,168.12,9.0,3,7.0,5,5,2,0,9.0,5,2,0,1,0,0,1
5344,299.26,28.0,1,29.0,4,3,5,0,8.0,3,1,1,0,0,1,0
3427,175.03,15.0,1,14.0,4,3,8,0,2.0,3,2,1,0,0,0,1
3346,152.95,1.0,1,32.0,4,2,3,1,2.0,4,4,0,1,0,0,1
1620,236.02999999999997,10.0,1,6.0,3,1,3,1,2.0,3,0,1,0,0,1,0
4835,148.29,5.0,3,14.0,5,3,5,0,3.0,4,4,0,1,0,1,0
2565,145.02,9.0,3,8.0,3,1,4,0,7.0,4,2,1,0,0,0,1
4684,211.21,8.0,1,16.0,5,4,3,0,0.0,3,0,1,0,0,0,1
3822,171.39,14.0,3,21.0,4,5,3,0,3.0,4,2,1,0,0,1,0
3383,228.25,1.0,3,10.0,5,2,3,1,0.0,4,0,0,1,1,0,0
2022,174.03,22.0,1,14.0,3,4,5,0,7.0,6,0,1,0,0,1,0
537,120.44,0.0,3,8.0,4,3,2,0,2.0,0,3,1,0,0,0,1
362,128.36,0.0,1,6.0,4,4,2,0,0.0,4,3,1,0,0,0,1
3828,237.45,24.0,1,27.0,4,3,4,1,14.0,3,1,0,1,0,1,0
5274,148.67,22.0,1,22.0,4,5,10,0,7.0,6,4,1,0,0,1,0
847,116.11000000000001,0.0,1,6.0,3,2,2,0,0.0,4,4,1,0,0,0,1
5280,166.98,12.0,3,23.0,4,4,4,0,3.0,4,2,1,0,0,0,1
5409,152.6,1.0,3,16.0,6,4,3,0,3.0,5,4,1,0,0,0,1
67,159.16,0.0,1,29.0,4,3,4,1,1.0,4,2,0,1,1,0,0
1878,204.75,13.0,3,11.0,4,5,6,1,12.0,4,0,0,1,0,1,0
3015,214.43,5.0,1,14.0,5,3,3,0,0.0,4,0,1,0,1,0,0
5549,175.03,5.0,1,8.0,6,5,3,0,8.0,4,2,0,1,0,1,0
2596,171.4,3.0,3,21.0,4,5,3,0,7.0,5,0,0,1,0,1,0
4547,182.15,14.0,3,9.0,4,4,9,0,4.0,5,2,1,0,0,1,0
1657,126.94999999999999,4.0,1,8.0,3,1,1,1,2.0,4,3,0,1,0,1,0
4606,187.3,15.0,3,17.0,4,1,9,0,11.0,4,2,0,1,0,0,1
4788,188.34,11.0,3,23.0,5,3,6,0,1.0,5,2,0,1,0,1,0
3019,308.0,21.0,1,12.0,4,3,6,0,2.0,4,5,0,1,1,0,0
1789,140.51,21.0,3,8.0,3,1,3,0,7.0,5,2,1,0,0,1,0
4454,148.26,11.0,1,16.0,4,1,3,1,3.0,3,4,0,1,0,1,0
3171,161.22,8.0,1,7.0,5,2,3,1,4.0,4,4,0,1,1,0,0
2552,135.37,28.0,1,28.0,4,4,6,0,2.0,1,3,0,1,0,1,0
4786,176.75,6.0,1,15.0,2,3,7,0,4.0,3,2,1,0,0,1,0
5319,175.42,13.0,1,11.0,4,3,2,0,9.0,3,2,1,0,0,0,1
1658,218.77999999999997,6.0,1,11.0,3,4,7,0,0.0,4,0,1,0,0,1,0
4242,227.39,29.0,3,7.0,4,1,5,0,0.0,4,0,0,1,0,1,0
2470,188.53,2.0,1,8.0,3,1,2,0,3.0,4,2,0,1,0,1,0
2213,131.96,1.0,1,25.0,4,5,2,0,3.0,0,3,0,1,0,1,0
2159,296.26,13.0,1,20.0,4,3,2,0,9.0,3,5,0,1,0,0,1
4699,163.75,24.0,3,15.0,4,4,9,0,3.0,5,4,0,1,0,1,0
2328,166.87,7.0,1,8.0,3,1,2,0,11.0,1,2,1,0,0,0,1
2401,129.09,0.0,3,7.0,3,3,4,0,2.0,1,3,0,1,0,1,0
407,149.6,20.0,3,20.0,3,5,3,0,7.0,5,2,0,1,0,0,1
4135,260.7,15.0,1,35.0,5,4,2,0,11.0,4,1,1,0,0,1,0
2545,131.95,17.0,2,7.0,3,1,5,1,2.0,4,3,1,0,0,1,0
4184,154.6,1.0,1,13.0,4,5,4,0,4.0,3,4,0,1,0,0,1
1467,149.63,19.0,1,20.0,3,4,10,1,3.0,4,4,1,0,0,1,0
5065,286.24,3.0,1,8.0,5,1,5,0,8.0,4,1,1,0,0,1,0
4187,193.25,16.0,3,15.0,4,4,2,0,3.0,5,2,0,1,0,1,0
2065,121.32,0.0,1,28.0,3,3,5,1,1.0,4,3,1,0,0,1,0
4463,194.29,5.0,3,14.0,2,1,6,0,8.0,2,2,0,1,0,1,0
3094,170.58,2.0,1,24.0,4,5,3,0,9.0,3,2,0,1,0,1,0
2473,155.62,9.0,1,12.0,1,5,4,1,2.0,4,2,0,1,0,1,0
4517,146.74,1.0,3,7.0,5,4,3,1,3.0,1,4,1,0,0,0,1
264,141.97,10.0,1,16.0,3,4,3,1,1.0,4,2,0,1,0,0,1
1520,142.57,29.0,1,14.0,3,5,5,1,2.0,4,4,1,0,0,1,0
1081,125.69999999999999,0.0,1,14.0,3,1,2,0,7.0,0,3,0,1,0,0,1
3441,188.47,24.0,3,7.0,4,3,2,0,14.0,4,2,1,0,1,0,0
439,166.32,18.0,3,8.0,5,3,1,0,1.0,1,2,0,1,0,0,1
2390,123.44999999999999,13.0,1,14.0,3,3,3,0,2.0,0,3,0,1,0,1,0
1124,127.6,0.0,3,15.0,5,4,2,0,2.0,5,3,1,0,0,0,1
4520,192.55,31.0,1,7.0,4,3,4,0,3.0,3,2,0,1,0,1,0
5517,258.48,16.0,1,13.0,4,5,11,0,8.0,3,0,0,1,0,1,0
4664,167.86,9.0,3,33.0,4,5,4,0,1.0,4,2,1,0,0,1,0
3807,179.84,8.0,1,7.0,4,1,11,0,2.0,4,2,0,1,0,1,0
706,126.1,0.0,1,14.0,3,3,2,0,2.0,0,3,0,1,1,0,0
5548,191.67,6.0,1,22.0,4,1,7,0,3.0,3,2,1,0,0,1,0
5236,285.32,28.0,1,18.0,4,1,5,0,13.0,3,1,1,0,0,1,0
4496,146.19,1.0,1,15.0,6,5,3,1,8.0,6,4,0,1,0,1,0
5558,184.68,7.0,1,14.0,4,3,3,0,9.0,4,2,0,1,0,1,0
125,200.48,0.0,1,16.0,3,3,7,0,0.0,3,0,0,1,0,1,0
4268,153.89,1.0,1,14.0,5,1,3,0,2.0,3,4,0,1,0,1,0
2432,123.08000000000001,0.0,3,13.0,3,3,1,1,7.0,1,3,0,1,0,1,0
2613,229.64999999999998,26.0,1,7.0,4,3,5,1,0.0,3,1,1,0,0,1,0
3461,231.86,28.0,3,9.0,5,3,8,0,1.0,4,0,1,0,1,0,0
130,148.98,0.0,1,6.0,3,3,1,0,2.0,4,2,1,0,1,0,0
2095,233.2,17.0,3,34.0,1,1,4,1,11.0,3,1,1,0,0,1,0
2306,142.49,8.0,1,10.0,3,3,2,1,1.0,4,2,0,1,0,0,1
175,260.15,14.0,3,8.0,3,4,2,0,4.0,4,1,0,1,0,0,1
282,126.53999999999999,18.0,1,14.0,3,2,4,0,2.0,4,3,0,1,1,0,0
4663,151.91,8.0,1,7.0,4,1,3,0,9.0,4,4,0,1,0,1,0
823,219.16000000000003,3.0,1,23.0,3,5,2,1,0.0,3,0,1,0,1,0,0
4997,259.99,14.0,1,16.0,4,3,11,0,14.0,3,0,1,0,0,0,1
5102,195.94,10.0,1,17.0,4,3,5,0,8.0,2,0,1,0,0,1,0
5028,156.96,2.0,1,26.0,5,5,3,0,4.0,3,4,0,1,0,1,0
4806,243.36,27.0,3,15.0,4,1,7,0,3.0,5,1,0,1,0,1,0
692,177.79,9.0,1,24.0,3,2,3,0,9.0,4,2,0,1,0,0,1
3979,150.92,12.0,2,9.0,4,4,7,0,9.0,6,4,0,1,0,1,0
5070,137.23,1.0,1,8.0,4,3,3,0,2.0,4,4,0,1,0,1,0
1237,153.99,18.0,1,6.0,3,3,5,0,3.0,3,2,0,1,0,0,1
5181,169.0,1.0,3,16.0,5,5,5,0,3.0,4,4,0,1,0,1,0
3197,180.61,3.0,3,10.0,4,3,3,0,3.0,3,2,1,0,1,0,0
5570,181.77,14.0,3,9.0,4,4,5,0,11.0,5,2,1,0,0,1,0
4146,181.89,9.0,1,25.0,4,3,3,1,3.0,4,2,0,1,0,1,0
5563,258.41,13.0,3,22.0,4,5,2,0,11.0,5,1,0,1,0,0,1
1444,120.41999999999999,0.0,1,29.0,3,4,5,0,2.0,0,2,0,1,0,1,0
950,212.44,5.0,1,16.0,3,1,3,0,0.0,3,0,0,1,0,0,1
984,192.5,3.0,3,35.0,3,4,4,0,3.0,1,0,0,1,0,1,0
15,120.72999999999999,0.0,2,12.0,3,5,5,1,2.0,6,3,0,1,0,1,0
2688,120.62,0.0,1,13.0,3,5,4,0,2.0,4,3,0,1,0,0,1
1024,140.66,0.0,1,25.0,4,5,2,0,7.0,6,4,0,1,0,1,0
1168,124.38,16.0,1,14.0,3,3,5,0,2.0,4,3,0,1,0,0,1
5541,146.44,2.0,1,23.0,4,3,3,0,5.0,3,4,0,1,0,0,1
4656,159.47,1.0,3,29.0,4,3,3,0,3.0,1,4,0,1,0,0,1
4245,197.6,30.0,1,14.0,6,1,6,0,3.0,4,0,0,1,0,0,1
1326,153.43,11.0,3,16.0,3,1,2,0,9.0,4,2,1,0,0,1,0
2791,167.12,7.0,3,34.0,4,3,2,0,7.0,5,2,1,0,0,1,0
3103,170.23,16.0,1,35.0,5,2,2,0,5.0,1,2,1,0,1,0,0
4578,153.86,1.0,1,30.0,4,1,3,0,3.0,4,4,1,0,0,1,0
5573,164.77,1.0,1,9.0,4,3,8,1,3.0,6,4,0,1,0,1,0
1735,243.36,16.0,1,18.0,4,4,2,0,9.0,4,1,0,1,0,1,0
1198,127.06,1.0,2,6.0,3,1,2,0,2.0,4,3,0,1,0,1,0
5262,151.44,10.0,3,9.0,4,1,5,1,3.0,4,4,0,1,0,0,1
3759,140.63,2.0,1,7.0,5,3,3,0,1.0,4,4,0,1,0,1,0
1987,128.99,11.0,3,15.0,4,4,1,0,2.0,5,3,0,1,0,1,0
291,117.02000000000001,0.0,1,8.0,3,2,2,1,0.0,4,4,0,1,1,0,0
1558,224.89999999999998,24.0,1,14.0,4,4,6,0,0.0,4,0,0,1,0,1,0
1637,127.88999999999999,4.0,3,11.0,3,4,2,0,2.0,5,3,1,0,0,1,0
4628,180.77,26.0,1,13.0,4,5,5,1,10.0,1,2,0,1,0,1,0
5241,211.06,9.0,1,23.0,5,4,3,0,0.0,4,0,1,0,0,0,1
4771,227.21,9.0,1,14.0,4,3,5,0,0.0,6,0,0,1,0,0,1
890,129.96,7.0,1,6.0,3,5,6,0,3.0,6,3,0,1,0,1,0
2322,120.28999999999999,0.0,1,32.0,4,3,2,0,0.0,2,3,1,0,0,1,0
1942,160.62,15.0,1,6.0,4,1,10,1,2.0,4,2,1,0,0,1,0
440,135.05,0.0,1,16.0,2,3,2,0,2.0,3,3,0,1,0,0,1
1813,155.77,25.0,1,12.0,3,5,4,1,9.0,1,2,0,1,0,1,0
4769,296.59,17.0,1,21.0,4,5,8,0,1.0,4,1,0,1,0,1,0
2957,165.0,1.0,1,12.0,3,5,3,0,6.0,4,2,0,1,0,1,0
2349,135.78,0.0,1,13.0,1,5,1,0,7.0,6,4,0,1,0,0,1
403,167.96,13.0,3,14.0,3,3,4,1,3.0,1,2,0,1,1,0,0
1578,295.17,23.0,3,6.0,3,1,4,0,6.0,3,5,1,0,0,1,0
782,282.13,17.0,3,11.0,3,4,8,0,10.0,5,5,0,1,1,0,0
3600,137.23,1.0,1,7.0,4,3,3,0,2.0,4,4,0,1,1,0,0
3867,257.69,24.0,1,24.0,5,5,7,0,12.0,4,0,1,0,0,1,0
5180,159.2,21.0,1,8.0,4,1,9,0,3.0,1,4,0,1,0,1,0
56,123.11000000000001,0.0,1,33.0,3,4,3,0,2.0,0,3,1,0,0,0,1
4409,189.34,19.0,1,14.0,2,3,6,0,3.0,4,2,0,1,0,1,0
2398,149.0,30.0,1,7.0,1,3,1,0,8.0,4,2,0,1,0,1,0
3290,186.62,6.0,1,11.0,5,3,3,0,9.0,4,2,1,0,1,0,0
1466,161.46,6.0,3,28.0,3,4,1,0,7.0,5,2,0,1,0,1,0
3392,197.64,4.0,3,15.0,4,3,7,0,8.0,6,0,0,1,0,1,0
3716,217.04,6.0,3,14.0,4,2,6,0,0.0,5,2,0,1,1,0,0
3669,179.29,8.0,1,36.0,4,3,6,0,8.0,3,2,0,1,1,0,0
4499,187.14,1.0,3,15.0,4,4,3,0,8.0,5,2,1,0,0,1,0
2440,152.07,6.0,1,34.0,3,3,2,1,7.0,4,2,0,1,0,1,0
3428,252.42000000000002,13.0,1,7.0,5,2,3,0,9.0,4,1,1,0,1,0,0
2732,153.73,2.0,1,7.0,3,5,1,0,2.0,4,2,0,1,0,1,0
1726,124.75999999999999,3.0,3,14.0,3,4,2,0,0.0,1,3,0,1,0,1,0
4591,162.8,28.0,1,6.0,4,3,9,0,1.0,4,2,1,0,0,0,1
3374,222.05,14.0,3,17.0,5,4,4,0,0.0,5,0,0,1,0,1,0
3159,172.07,1.0,3,18.0,3,3,10,0,3.0,6,2,0,1,1,0,0
4596,159.08,1.0,1,17.0,6,1,9,0,4.0,3,4,0,1,0,1,0
498,137.61,3.0,1,11.0,4,2,10,0,3.0,4,4,0,1,0,1,0
5372,154.29,8.0,1,26.0,5,1,3,0,8.0,4,4,1,0,0,1,0
957,122.72,0.0,1,26.0,3,3,1,0,2.0,4,2,0,1,0,0,1
5348,166.87,3.0,3,12.0,5,4,3,1,10.0,3,2,0,1,0,1,0
78,127.41,13.0,1,25.0,3,2,9,1,7.0,0,2,0,1,1,0,0
3423,179.72,1.0,1,9.0,2,2,3,0,4.0,3,2,0,1,1,0,0
2008,126.93,0.0,1,24.0,3,1,2,0,0.0,6,3,1,0,0,0,1
4275,199.28,11.0,3,10.0,4,1,4,0,4.0,4,0,0,1,0,0,1
1275,129.91,11.0,2,6.0,3,4,1,1,2.0,6,3,0,1,0,1,0
2195,128.27,5.0,3,8.0,3,5,2,0,0.0,4,3,1,0,0,1,0
1684,162.14,0.0,3,14.0,3,4,2,0,7.0,5,2,1,0,0,1,0
3014,182.75,4.0,1,35.0,4,2,3,0,10.0,3,2,1,0,1,0,0
2333,154.67,14.0,1,28.0,3,1,4,1,3.0,4,2,1,0,0,1,0
3164,152.25,1.0,1,30.0,3,2,3,1,5.0,3,4,0,1,1,0,0
699,142.72,15.0,1,35.0,5,2,5,0,0.0,3,2,0,1,0,0,1
70,135.64,10.0,1,27.0,2,5,2,1,7.0,4,4,0,1,1,0,0
1945,161.62,5.0,1,10.0,4,3,2,0,8.0,4,2,1,0,0,1,0
4280,151.13,4.0,1,30.0,6,3,3,0,10.0,4,4,0,1,0,1,0
3226,179.05,31.0,3,23.0,4,5,10,0,3.0,5,2,0,1,0,0,1
484,271.59,16.0,1,20.0,3,5,7,0,0.0,4,1,0,1,1,0,0
429,168.11,0.0,1,13.0,4,5,9,0,7.0,3,2,1,0,0,0,1
1557,199.81,0.0,3,26.0,3,3,2,0,7.0,4,2,1,0,0,0,1
718,144.2,0.0,1,9.0,1,2,2,0,7.0,3,4,0,1,1,0,0
3578,228.77,9.0,3,15.0,5,2,6,1,0.0,5,0,1,0,1,0,0
1710,152.58,19.0,1,13.0,3,3,3,0,0.0,3,2,1,0,0,1,0
1323,189.38,14.0,3,9.0,4,4,3,0,4.0,4,2,0,1,0,1,0
2098,208.8,12.0,1,28.0,3,5,2,1,8.0,3,0,1,0,0,0,1
3659,203.98,22.0,1,11.0,4,2,3,0,9.0,4,0,0,1,0,0,1
4111,244.57,21.0,1,7.0,4,4,2,0,13.0,3,0,1,0,0,1,0
1092,144.01,0.0,1,15.0,1,3,2,0,4.0,3,4,0,1,0,1,0
187,126.94999999999999,4.0,1,8.0,3,2,1,1,2.0,4,3,0,1,0,1,0
995,141.98,11.0,3,22.0,3,4,3,0,2.0,4,2,1,0,0,0,1
3298,176.6,19.0,3,9.0,4,2,6,0,4.0,3,2,0,1,0,0,1
5157,148.94,1.0,1,24.0,4,3,3,1,8.0,4,4,1,0,0,0,1
2729,198.88,7.0,3,7.0,3,1,2,0,1.0,5,0,0,1,0,0,1
357,142.33,0.0,3,19.0,3,5,3,0,2.0,3,2,0,1,0,1,0
925,136.73,15.0,1,15.0,3,1,2,0,8.0,3,4,1,0,0,0,1
3025,199.57,14.0,3,7.0,6,2,4,1,3.0,3,2,0,1,1,0,0
1572,179.18,2.0,3,6.0,3,1,2,0,1.0,3,0,1,0,0,1,0
4610,190.82,5.0,3,9.0,4,1,6,1,6.0,4,2,0,1,0,0,1
318,138.94,0.0,1,10.0,4,3,6,0,2.0,1,4,0,1,0,0,1
5460,192.99,8.0,3,15.0,2,3,3,0,9.0,2,2,0,1,0,1,0
5387,159.77,5.0,1,9.0,4,3,3,0,4.0,4,4,0,1,0,1,0
4113,158.75,1.0,1,7.0,4,3,2,0,3.0,4,4,0,1,0,0,1
4526,218.55,5.0,3,11.0,4,4,3,0,0.0,5,2,0,1,0,0,1
4022,149.39,1.0,1,31.0,5,1,3,1,1.0,4,4,0,1,0,0,1
